SEASON_ID,Player_ID,Game_ID,MIN,REB,STL,BLK
22012,201188,0021200725,35,10,3,0
22012,201188,0021200717,23,3,0,0
22012,201188,0021200691,37,15,1,2
22012,201188,0021200682,37,7,0,0
22012,201188,0021200660,43,7,2,2
22012,201188,0021200655,40,11,1,3
22012,201188,0021200637,34,9,0,1
22012,201188,0021200621,30,7,0,2
22012,201188,0021200605,31,5,1,1
22012,201188,0021200595,32,8,1,1
22012,201188,0021200589,37,10,1,3
22012,201188,0021200576,27,3,0,0
22012,201188,0021200559,34,10,1,1
22012,201188,0021200547,22,6,0,1
22012,201188,0021200535,37,6,1,3
22012,201188,0021200526,37,9,1,1
22012,201188,0021200509,23,6,0,2
22012,201188,0021200502,36,12,2,3
22012,201188,0021200484,38,6,3,8
22012,201188,0021200468,40,7,4,0
22012,201188,0021200452,30,2,0,1
22012,201188,0021200442,29,9,3,2
22012,201188,0021200416,38,8,1,2
22012,201188,0021200394,27,5,0,0
22012,201188,0021200386,28,11,1,3
22012,201188,0021200374,32,12,0,3
22012,201188,0021200353,37,11,3,1
22012,201188,0021200345,33,8,2,2
22012,201188,0021200335,37,9,3,4
22012,201188,0021200320,39,2,0,6
22012,201188,0021200289,36,8,1,2
22012,201188,0021200275,30,9,0,1
22012,201188,0021200255,38,9,1,1
22012,201188,0021200239,37,8,2,1
22012,201188,0021200228,34,11,0,4
22012,201188,0021200216,33,5,0,1
22012,201188,0021200200,37,6,1,0
22012,201188,0021200177,39,5,0,2
22012,201188,0021200150,36,6,2,1
22012,201188,0021200134,35,9,0,2
22012,201188,0021200127,38,7,1,1
22012,201188,0021200113,44,6,2,2
22012,201188,0021200092,32,10,0,0
22012,201188,0021200073,33,4,0,1
22012,201188,0021200057,37,9,1,1
22012,201188,0021200045,36,8,0,3
22012,201188,0021200026,37,6,0,1
22012,201188,0021200011,39,7,1,1
22011,2199,0021100974,32,5,1,1
22011,2199,0021100939,25,8,0,1
22011,2199,0021100921,37,10,3,2
22011,2199,0021100915,42,7,1,0
22011,2199,0021100893,31,5,0,0
22011,2199,0021100878,30,15,1,0
22011,2199,0021100861,39,11,1,0
22011,2199,0021100857,37,15,1,3
22011,2199,0021100835,44,16,1,3
22011,2199,0021100811,35,12,0,0
22011,2199,0021100793,40,14,0,1
22011,2199,0021100770,29,12,0,3
22011,2199,0021100760,39,9,0,1
22011,2199,0021100744,28,9,1,1
22011,2199,0021100732,34,9,1,1
22011,2199,0021100713,30,17,2,1
22011,2199,0021100699,32,11,0,2
22011,2199,0021100684,25,7,1,2
22011,2199,0021100677,29,4,0,2
22011,2199,0021100656,32,9,2,3
22011,2199,0021100645,27,7,0,4
22011,2199,0021100628,26,7,1,0
22011,2199,0021100612,39,10,0,3
22011,2199,0021100603,39,12,1,1
22011,2199,0021100568,26,8,1,1
22011,2199,0021100546,31,14,1,2
22011,2199,0021100515,31,15,3,4
22011,2199,0021100499,36,9,1,0
22011,2199,0021100492,34,8,0,0
22011,2199,0021100471,24,8,2,2
22011,2199,0021100460,35,10,0,3
22011,2199,0021100450,35,11,0,2
22011,2199,0021100433,30,3,0,2
22011,2199,0021100420,28,9,0,2
22011,2199,0021100404,37,7,2,1
22011,2199,0021100395,40,11,0,1
22011,2199,0021100375,34,11,1,1
22011,2199,0021100361,22,7,2,3
22011,2199,0021100345,36,9,0,1
22011,2199,0021100337,37,11,4,1
22011,2199,0021100327,36,8,0,1
22011,2199,0021100311,32,8,0,1
22011,2199,0021100287,32,11,2,1
22011,2199,0021100276,39,12,2,1
22011,2199,0021100259,38,9,2,1
22011,2199,0021100252,30,17,0,1
22011,2199,0021100228,36,10,0,3
22011,2199,0021100220,34,12,0,1
22011,2199,0021100207,38,17,2,0
22011,2199,0021100184,34,8,1,0
22011,2199,0021100177,27,7,0,1
22011,2199,0021100156,30,11,0,0
22011,2199,0021100145,35,13,0,1
22011,2199,0021100129,39,13,3,3
22011,2199,0021100113,29,9,3,0
22011,2199,0021100100,36,15,1,0
22011,2199,0021100085,40,6,0,2
22011,2199,0021100069,43,10,2,0
22011,2199,0021100054,24,7,0,3
22011,2199,0021100038,35,11,3,2
22011,2199,0021100032,22,3,0,0
22011,2199,0021100001,37,3,0,6
22010,2730,0021001219,26,13,4,1
22010,2730,0021001204,34,13,2,3
22010,2730,0021001162,39,7,1,6
22010,2730,0021001152,39,17,3,1
22010,2730,0021001144,39,9,0,1
22010,2730,0021001121,38,14,2,2
22010,2730,0021001105,33,13,3,1
22010,2730,0021000051,46,18,1,0
22010,2730,0021001069,42,14,2,3
22010,2730,0021001059,42,11,1,3
22010,2730,0021001044,42,18,4,4
22010,2730,0021001018,37,18,4,5
22010,2730,0021001007,46,21,2,3
22010,2730,0021000999,43,15,1,2
22010,2730,0021000987,34,15,1,5
22010,2730,0021000975,46,21,1,2
22010,2730,0021000963,40,15,0,3
22010,2730,0021000915,43,10,2,4
22010,2730,0021000912,45,18,0,5
22010,2730,0021000895,43,16,0,5
22010,2730,0021000883,33,10,2,2
22010,2730,0021000867,42,15,2,6
22010,2730,0021000849,43,17,2,2
22010,2730,0021000824,29,10,1,3
22010,2730,0021000805,38,13,0,3
22010,2730,0021000788,42,17,1,3
22010,2730,0021000776,44,17,2,2
22010,2730,0021000767,37,20,2,1
22010,2730,0021000757,45,13,3,0
22010,2730,0021000737,32,15,0,0
22010,2730,0021000730,48,16,0,0
22010,2730,0021000711,45,14,2,2
22010,2730,0021000703,26,20,1,2
22010,2730,0021000687,42,15,4,3
22010,2730,0021000668,38,16,2,3
22010,2730,0021000654,40,16,1,3
22010,2730,0021000648,30,14,0,2
22010,2730,0021000630,30,19,0,1
22010,2730,0021000615,31,7,0,2
22010,2730,0021000608,43,13,1,0
22010,2730,0021000593,38,9,3,1
22010,2730,0021000574,43,18,0,2
22010,2730,0021000567,48,20,1,2
22010,2730,0021000542,40,13,1,2
22010,2730,0021000529,27,11,1,2
22010,2730,0021000514,43,13,2,1
22010,2730,0021000500,43,17,2,1
22010,2730,0021000473,39,18,1,1
22010,2730,0021000455,29,6,2,1
22010,2730,0021000446,32,13,0,6
22010,2730,0021000434,33,11,2,5
22010,2730,0021000430,32,14,0,3
22010,2730,0021000416,41,23,3,2
22010,2730,0021000406,42,20,2,2
22010,2730,0021000392,40,20,2,2
22010,2730,0021000365,37,14,0,2
22010,2730,0021000354,25,8,1,1
22010,2730,0021000339,37,12,0,2
22010,2730,0021000329,43,15,1,3
22010,2730,0021000303,39,13,2,3
22010,2730,0021000266,34,12,1,2
22010,2730,0021000255,40,14,3,2
22010,2730,0021000235,41,11,0,2
22010,2730,0021000223,35,11,2,2
22010,2730,0021000213,38,18,0,1
22010,2730,0021000199,41,18,3,2
22010,2730,0021000183,38,12,1,3
22010,2730,0021000169,30,12,1,1
22010,2730,0021000145,39,14,2,2
22010,2730,0021000131,27,10,0,2
22010,2730,0021000123,44,8,0,5
22010,2730,0021000109,33,9,1,3
22010,2730,0021000096,34,11,1,1
22010,2730,0021000080,31,8,0,2
22010,2730,0021000069,38,16,2,1
22010,2730,0021000056,23,16,1,8
22010,2730,0021000025,29,7,2,1
22010,2730,0021000017,30,10,1,3
22009,2730,0020901225,29,12,0,1
22009,2730,0020901202,26,11,0,4
22009,2730,0020901195,38,13,0,6
22009,2730,0020901174,37,13,0,1
22009,2730,0020901166,29,10,1,3
22009,2730,0020901144,34,11,0,5
22009,2730,0020901129,24,6,0,0
22009,2730,0020901120,43,20,1,5
22009,2730,0020901092,43,11,1,2
22009,2730,0020901073,31,19,3,4
22009,2730,0020901057,42,24,2,4
22009,2730,0020901043,35,15,0,2
22009,2730,0020901016,31,11,0,4
22009,2730,0020901010,24,7,0,1
22009,2730,0020900986,41,16,1,2
22009,2730,0020900977,37,15,1,2
22009,2730,0020900962,20,6,0,2
22009,2730,0020900947,32,15,0,2
22009,2730,0020900935,32,16,0,2
22009,2730,0020900920,40,16,3,4
22009,2730,0020900900,32,12,2,2
22009,2730,0020900888,24,3,0,1
22009,2730,0020900883,25,5,0,3
22009,2730,0020900864,43,10,0,3
22009,2730,0020900850,34,16,0,1
22009,2730,0020900823,43,16,1,4
22009,2730,0020900812,42,16,0,5
22009,2730,0020900792,41,17,0,7
22009,2730,0020900779,31,11,0,2
22009,2730,0020900773,25,14,1,1
22009,2730,0020900755,43,12,1,4
22009,2730,0020900754,32,13,0,2
22009,2730,0020900732,40,18,2,3
22009,2730,0020900713,31,11,0,5
22009,2730,0020900698,41,15,0,5
22009,2730,0020900689,41,19,1,3
22009,2730,0020900675,32,10,2,4
22009,2730,0020900652,45,15,0,6
22009,2730,0020900636,49,20,2,7
22009,2730,0020900623,26,15,3,2
22009,2730,0020900610,37,11,4,0
22009,2730,0020900605,43,12,0,3
22009,2730,0020900583,32,11,0,2
22009,2730,0020900566,31,13,1,3
22009,2730,0020900557,41,16,3,3
22009,2730,0020900531,23,7,0,3
22009,2730,0020900519,35,12,2,2
22009,2730,0020900509,37,12,0,1
22009,2730,0020900499,28,15,1,2
22009,2730,0020900482,33,12,0,2
22009,2730,0020900475,42,15,2,3
22009,2730,0020900461,24,10,2,2
22009,2730,0020900425,44,20,2,4
22009,2730,0020900414,33,20,2,4
22009,2730,0020900401,37,9,1,5
22009,2730,0020900385,42,20,2,4
22009,2730,0020900371,36,14,0,2
22009,2730,0020900360,35,14,0,8
22009,2730,0020900344,42,23,0,4
22009,2730,0020900330,41,18,2,0
22009,2730,0020900319,44,10,1,2
22009,2730,0020900307,43,11,2,7
22009,2730,0020900289,31,8,2,2
22009,2730,0020900261,27,10,1,0
22009,2730,0020900243,41,16,2,2
22009,2730,0020900236,40,20,1,4
22009,2730,0020900220,41,17,1,4
22009,2730,0020900211,35,16,3,0
22009,2730,0020900192,32,12,0,0
22009,2730,0020900177,37,15,1,3
22009,2730,0020900160,18,10,0,1
22009,2730,0020900148,34,11,1,2
22009,2730,0020900124,36,12,1,5
22009,2730,0020900117,32,7,1,1
22009,2730,0020900103,36,10,1,0
22009,2730,0020900094,32,7,1,0
22009,2730,0020900074,38,12,0,2
22009,2730,0020900060,23,6,0,0
22009,2730,0020900054,17,5,0,3
22009,2730,0020900039,36,11,2,1
22009,2730,0020900027,37,22,1,4
22009,2730,0020900006,29,15,1,2
22008,2730,0020801226,24,12,1,3
22008,2730,0020801190,26,8,0,4
22008,2730,0020801176,40,14,0,2
22008,2730,0020801164,39,13,2,1
22008,2730,0020801159,38,10,1,3
22008,2730,0020801138,41,23,3,4
22008,2730,0020801130,27,11,1,3
22008,2730,0020801113,39,9,3,1
22008,2730,0020801100,41,18,0,1
22008,2730,0020801073,24,8,0,2
22008,2730,0020801067,38,21,2,4
22008,2730,0020801052,41,14,1,4
22008,2730,0020801036,30,7,1,3
22008,2730,0020801014,33,12,1,2
22008,2730,0020801002,39,15,0,6
22008,2730,0020800992,35,20,0,3
22008,2730,0020800971,42,13,1,5
22008,2730,0020800956,22,9,1,3
22008,2730,0020800944,39,14,0,4
22008,2730,0020800936,28,15,0,5
22008,2730,0020800918,38,15,1,0
22008,2730,0020800898,30,8,2,1
22008,2730,0020800876,33,8,0,3
22008,2730,0020800864,38,13,1,0
22008,2730,0020800853,37,21,1,4
22008,2730,0020800845,34,12,2,0
22008,2730,0020800832,35,17,0,2
22008,2730,0020800811,35,16,2,6
22008,2730,0020800802,29,8,1,1
22008,2730,0020800789,47,19,1,8
22008,2730,0020800775,38,15,1,3
22008,2730,0020800753,36,16,3,2
22008,2730,0020800735,42,20,0,1
22008,2730,0020800720,31,15,0,0
22008,2730,0020800706,40,11,0,1
22008,2730,0020800703,34,14,2,1
22008,2730,0020800679,38,18,2,2
22008,2730,0020800663,29,10,2,2
22008,2730,0020800641,38,10,0,3
22008,2730,0020800628,38,11,0,3
22008,2730,0020800597,33,20,1,3
22008,2730,0020800589,40,20,1,3
22008,2730,0020800565,32,15,4,1
22008,2730,0020800549,41,14,1,2
22008,2730,0020800528,27,10,2,4
22008,2730,0020800514,40,19,1,0
22008,2730,0020800507,38,16,1,1
22008,2730,0020800495,37,8,0,1
22008,2730,0020800473,37,15,2,2
22008,2730,0020800467,29,14,0,2
22008,2730,0020800451,43,18,1,3
22008,2730,0020800439,37,5,0,5
22008,2730,0020800421,37,15,0,3
22008,2730,0020800403,30,11,1,2
22008,2730,0020800390,31,12,3,2
22008,2730,0020800375,33,13,1,2
22008,2730,0020800333,23,7,0,1
22008,2730,0020800312,38,7,1,0
22008,2730,0020800304,43,22,1,6
22008,2730,0020800276,39,23,0,6
22008,2730,0020800266,38,14,3,6
22008,2730,0020800253,43,15,0,4
22008,2730,0020800237,42,21,0,4
22008,2730,0020800223,38,14,1,3
22008,2730,0020800214,40,14,0,2
22008,2730,0020800199,31,13,0,6
22008,2730,0020800185,27,9,0,2
22008,2730,0020800171,44,17,1,5
22008,2730,0020800151,36,9,1,3
22008,2730,0020800141,26,7,2,4
22008,2730,0020800128,42,13,1,2
22008,2730,0020800113,38,19,0,10
22008,2730,0020800094,40,19,1,1
22008,2730,0020800080,35,16,0,3
22008,2730,0020800064,29,8,0,3
22008,2730,0020800043,39,15,1,5
22008,2730,0020800029,40,14,0,5
22008,2730,0020800023,38,14,1,3
22008,2730,0020800004,40,15,5,5
22007,708,0020701221,14,4,2,3
22007,708,0020701189,29,6,0,1
22007,708,0020701180,23,8,1,0
22007,708,0020701166,31,14,1,1
22007,708,0020701157,20,3,3,0
22007,708,0020701116,31,11,2,1
22007,708,0020701109,32,7,1,4
22007,708,0020701093,22,8,1,0
22007,708,0020701076,35,13,0,1
22007,708,0020701063,34,3,2,2
22007,708,0020701044,32,5,1,0
22007,708,0020701033,36,12,0,0
22007,708,0020701017,34,13,3,1
22007,708,0020701002,33,11,3,2
22007,708,0020700997,39,8,2,1
22007,708,0020700980,27,2,2,1
22007,708,0020700966,36,4,1,4
22007,708,0020700954,23,6,1,0
22007,708,0020700939,32,12,0,0
22007,708,0020700929,27,8,1,0
22007,708,0020700917,24,8,0,0
22007,708,0020700899,41,6,0,1
22007,708,0020700877,35,16,2,0
22007,708,0020700859,32,9,1,0
22007,708,0020700849,33,11,4,0
22007,708,0020700836,23,6,1,4
22007,708,0020700827,31,7,0,0
22007,708,0020700812,32,5,2,1
22007,708,0020700799,31,15,3,3
22007,708,0020700785,21,8,2,0
22007,708,0020700628,31,16,1,1
22007,708,0020700613,37,7,2,1
22007,708,0020700595,35,13,1,0
22007,708,0020700576,37,6,0,2
22007,708,0020700566,37,7,1,0
22007,708,0020700548,37,9,0,1
22007,708,0020700534,36,6,0,2
22007,708,0020700524,34,11,2,2
22007,708,0020700511,34,8,1,2
22007,708,0020700485,32,5,0,0
22007,708,0020700475,33,5,0,1
22007,708,0020700462,35,9,2,3
22007,708,0020700448,30,12,2,3
22007,708,0020700441,36,9,0,0
22007,708,0020700421,34,14,2,2
22007,708,0020700417,36,10,2,1
22007,708,0020700403,39,12,0,3
22007,708,0020700381,25,7,4,0
22007,708,0020700369,40,12,2,0
22007,708,0020700351,34,8,1,0
22007,708,0020700330,29,7,2,0
22007,708,0020700318,36,6,2,0
22007,708,0020700291,37,9,0,7
22007,708,0020700280,25,6,1,1
22007,708,0020700263,35,7,3,1
22007,708,0020700242,26,8,1,2
22007,708,0020700228,38,9,0,0
22007,708,0020700221,23,11,0,2
22007,708,0020700204,44,5,1,3
22007,708,0020700185,37,11,2,3
22007,708,0020700172,36,11,1,2
22007,708,0020700158,33,10,1,1
22007,708,0020700142,37,11,0,1
22007,708,0020700121,41,11,1,1
22007,708,0020700108,31,8,3,1
22007,708,0020700098,39,11,3,2
22007,708,0020700081,43,14,3,1
22007,708,0020700068,38,19,1,2
22007,708,0020700058,36,13,4,1
22007,708,0020700035,44,13,3,0
22007,708,0020700021,38,20,3,3
22006,948,0020601189,30,11,1,2
22006,948,0020601180,34,11,0,9
22006,948,0020601170,38,13,2,7
22006,948,0020601154,39,22,1,7
22006,948,0020601142,37,9,2,5
22006,948,0020601132,38,14,1,3
22006,948,0020601116,34,11,2,4
22006,948,0020601107,43,20,1,6
22006,948,0020601098,36,12,2,0
22006,948,0020601080,39,13,2,4
22006,948,0020601066,32,7,1,0
22006,948,0020601048,41,13,3,1
22006,948,0020601042,35,6,1,2
22006,948,0020601017,27,8,1,3
22006,948,0020600997,36,9,1,4
22006,948,0020600986,29,8,2,4
22006,948,0020600969,34,14,3,0
22006,948,0020600955,38,10,1,7
22006,948,0020600938,33,10,0,4
22006,948,0020600924,30,13,1,3
22006,948,0020600916,31,14,2,2
22006,948,0020600904,35,11,4,6
22006,948,0020600876,34,5,1,7
22006,948,0020600862,31,7,5,3
22006,948,0020600842,35,13,2,3
22006,948,0020600830,36,17,4,2
22006,948,0020600824,32,9,0,2
22006,948,0020600794,22,8,1,3
22006,948,0020600783,36,3,0,2
22006,948,0020600766,28,7,3,1
22006,948,0020600707,34,15,0,7
22006,948,0020600697,41,10,3,5
22006,948,0020600685,35,8,0,2
22006,948,0020600666,39,10,0,6
22006,948,0020600652,32,7,0,3
22006,948,0020600643,39,10,1,3
22006,948,0020600619,39,8,1,5
22006,948,0020600611,29,17,2,3
22006,948,0020600600,43,22,0,5
22006,948,0020600590,34,17,1,2
22006,948,0020600553,37,14,1,2
22006,948,0020600538,38,24,0,1
22006,948,0020600525,37,16,1,1
22006,948,0020600507,39,15,0,7
22006,948,0020600489,31,12,1,0
22006,948,0020600465,40,16,2,7
22006,948,0020600455,31,13,0,3
22006,948,0020600360,34,17,0,7
22006,948,0020600344,20,9,1,7
22006,948,0020600332,33,7,0,2
22006,948,0020600314,27,7,1,2
22006,948,0020600309,37,17,0,4
22006,948,0020600293,31,11,2,0
22006,948,0020600283,10,2,0,0
22006,948,0020600269,37,15,3,2
22006,948,0020600240,33,15,0,5
22006,948,0020600229,29,8,0,1
22006,948,0020600209,37,10,1,3
22006,948,0020600196,29,9,0,6
22006,948,0020600180,28,10,4,3
22006,948,0020600170,36,16,0,0
22006,948,0020600156,34,15,0,5
22006,948,0020600138,28,9,1,0
22006,948,0020600108,38,12,4,2
22006,948,0020600101,34,11,1,4
22006,948,0020600092,26,11,1,1
22006,948,0020600073,34,11,3,1
22006,948,0020600065,30,7,1,2
22006,948,0020600027,30,7,0,2
22006,948,0020600017,38,18,1,4
22005,1112,0020501222,26,5,1,3
22005,1112,0020501207,19,3,2,0
22005,1112,0020501198,33,5,3,1
22005,1112,0020501177,28,7,0,5
22005,1112,0020501167,35,9,2,2
22005,1112,0020501141,34,22,3,2
22005,1112,0020501123,31,5,2,1
22005,1112,0020501119,36,9,2,3
22005,1112,0020501101,35,10,1,3
22005,1112,0020501086,37,12,5,3
22005,1112,0020501072,34,6,1,3
22005,1112,0020501055,32,11,3,1
22005,1112,0020501048,35,11,2,2
22005,1112,0020501035,34,11,1,5
22005,1112,0020501019,26,7,3,1
22005,1112,0020501007,32,10,2,1
22005,1112,0020500989,31,13,4,3
22005,1112,0020500975,38,4,1,2
22005,1112,0020500969,35,7,3,2
22005,1112,0020500950,38,9,1,4
22005,1112,0020500932,31,15,0,3
22005,1112,0020500919,32,4,0,0
22005,1112,0020500901,35,11,4,1
22005,1112,0020500873,33,5,1,1
22005,1112,0020500866,40,10,2,0
22005,1112,0020500849,37,14,1,2
22005,1112,0020500829,37,12,2,0
22005,1112,0020500822,37,19,4,5
22005,1112,0020500809,43,9,3,2
22005,1112,0020500800,32,8,4,5
22005,1112,0020500782,42,17,5,6
22005,1112,0020500760,30,13,1,0
22005,1112,0020500745,34,7,1,1
22005,1112,0020500726,32,10,1,0
22005,1112,0020500716,32,13,1,2
22005,1112,0020500706,34,11,2,3
22005,1112,0020500688,37,12,3,1
22005,1112,0020500680,39,9,0,2
22005,1112,0020500667,36,17,4,3
22005,1112,0020500657,35,8,0,0
22005,1112,0020500646,38,13,2,0
22005,1112,0020500624,41,13,1,4
22005,1112,0020500608,41,6,1,5
22005,1112,0020500602,32,8,0,3
22005,1112,0020500588,36,15,2,0
22005,1112,0020500562,34,7,4,2
22005,1112,0020500551,35,18,0,6
22005,1112,0020500542,33,14,3,3
22005,1112,0020500523,31,13,2,5
22005,1112,0020500510,38,12,2,3
22005,1112,0020500496,38,12,1,3
22005,1112,0020500475,50,16,0,2
22005,1112,0020500463,40,21,0,2
22005,1112,0020500443,37,9,2,1
22005,1112,0020500426,37,18,1,4
22005,1112,0020500414,36,14,2,2
22005,1112,0020500400,25,7,0,2
22005,1112,0020500385,39,21,1,0
22005,1112,0020500376,35,14,2,2
22005,1112,0020500355,40,14,2,2
22005,1112,0020500350,56,14,4,5
22005,1112,0020500335,32,13,0,4
22005,1112,0020500328,30,13,2,2
22005,1112,0020500312,42,17,4,5
22005,1112,0020500298,36,6,2,1
22005,1112,0020500292,37,12,1,2
22005,1112,0020500279,38,10,1,1
22005,1112,0020500232,25,5,1,1
22005,1112,0020500222,40,11,0,1
22005,1112,0020500211,38,8,3,1
22005,1112,0020500188,38,18,3,0
22005,1112,0020500173,34,16,0,2
22005,1112,0020500160,33,13,2,5
22005,1112,0020500136,24,4,0,1
22005,1112,0020500127,37,16,2,4
22005,1112,0020500103,38,9,3,3
22005,1112,0020500080,36,5,1,1
22005,1112,0020500070,44,16,1,1
22005,1112,0020500055,37,14,1,0
22005,1112,0020500034,29,13,2,3
22005,1112,0020500023,39,15,3,1
22005,1112,0020500009,36,10,1,2
22004,1112,0020401220,22,10,1,4
22004,1112,0020401211,24,17,1,2
22004,1112,0020401194,40,15,1,4
22004,1112,0020401176,24,11,2,0
22004,1112,0020401162,29,13,2,0
22004,1112,0020401150,46,13,5,1
22004,1112,0020401140,40,14,2,0
22004,1112,0020401121,35,9,3,4
22004,1112,0020401111,33,18,0,2
22004,1112,0020401089,36,7,2,1
22004,1112,0020401071,37,13,2,3
22004,1112,0020401057,38,14,3,1
22004,1112,0020401039,38,17,1,3
22004,1112,0020401026,44,9,1,6
22004,1112,0020401016,38,14,0,3
22004,1112,0020401002,28,4,2,0
22004,1112,0020400990,35,14,1,1
22004,1112,0020400978,34,9,0,4
22004,1112,0020400961,34,15,0,4
22004,1112,0020400947,37,14,1,3
22004,1112,0020400932,43,10,2,2
22004,1112,0020400927,36,12,3,3
22004,1112,0020400908,45,19,2,1
22004,1112,0020400898,38,16,1,2
22004,1112,0020400873,30,14,2,1
22004,1112,0020400865,38,10,0,2
22004,1112,0020400853,30,18,1,2
22004,1112,0020400840,36,6,0,1
22004,1112,0020400828,40,12,2,5
22004,1112,0020400811,28,13,1,0
22004,1112,0020400785,34,14,2,4
22004,1112,0020400771,32,10,2,1
22004,1112,0020400759,34,12,1,0
22004,1112,0020400743,30,7,2,4
22004,1112,0020400728,30,15,2,3
22004,1112,0020400689,33,7,1,0
22004,1112,0020400672,33,10,3,4
22004,1112,0020400659,35,9,1,3
22004,1112,0020400640,35,11,1,4
22004,1112,0020400624,42,11,1,1
22004,1112,0020400616,39,12,2,2
22004,1112,0020400602,40,13,1,1
22004,1112,0020400586,37,13,2,4
22004,1112,0020400579,38,3,0,2
22004,1112,0020400555,35,7,0,1
22004,1112,0020400548,32,15,2,1
22004,1112,0020400533,40,12,1,2
22004,1112,0020400523,35,13,2,1
22004,1112,0020400507,36,19,3,4
22004,1112,0020400498,32,11,2,1
22004,1112,0020400470,36,10,1,2
22004,1112,0020400466,30,12,1,4
22004,1112,0020400445,37,16,1,1
22004,1112,0020400434,31,11,1,5
22004,1112,0020400419,36,9,1,1
22004,1112,0020400408,36,14,0,1
22004,1112,0020400396,41,18,0,4
22004,1112,0020400381,36,11,1,2
22004,1112,0020400372,40,15,2,6
22004,1112,0020400342,39,14,1,4
22004,1112,0020400326,39,15,0,1
22004,1112,0020400320,38,13,0,1
22004,1112,0020400289,40,9,1,6
22004,1112,0020400280,42,12,3,2
22004,1112,0020400266,48,16,2,6
22004,1112,0020400251,35,15,1,1
22004,1112,0020400238,38,8,2,2
22004,1112,0020400228,33,9,2,2
22004,1112,0020400123,39,10,1,3
22004,1112,0020400110,39,10,4,3
22004,1112,0020400047,45,14,0,2
22004,1112,0020400033,35,16,1,5
22004,1112,0020400020,42,11,2,1
22004,1112,0020400001,38,10,3,3
